tweet_text,tweet_time,tweet_place
😂😂,Thu Jan 03 21:28:40 +0000 2019,"Shreveport, LA"
White girls get so mad when you criticize them for letting pets in the bed. 🤷🏾‍♂️ it’s gross though. Animals don’t… https://t.co/wKxkxhNrOd,Thu Jan 03 21:28:39 +0000 2019,"Shreveport, LA"
Ima feed her,Thu Jan 03 21:28:29 +0000 2019,"Shreveport, LA"
@foreignbae_ 😂😂okay,Thu Jan 03 21:28:02 +0000 2019,"Shreveport, LA"
I like her energy n i never met her,Thu Jan 03 21:26:56 +0000 2019,"Shreveport, LA"
😭 https://t.co/IivNLhNDR3,Thu Jan 03 21:26:42 +0000 2019,"Shreveport, LA"
@foreignbae_ I really didn’t know your ethnicity. Sorry 😬,Thu Jan 03 21:26:03 +0000 2019,"Shreveport, LA"
🤦🏾‍♂️,Thu Jan 03 21:25:28 +0000 2019,"Shreveport, LA"
@foreignbae_ Oops ✔️,Thu Jan 03 21:25:01 +0000 2019,"Shreveport, LA"
If u gone be that be it. Can’t change up,Thu Jan 03 21:24:03 +0000 2019,"Shreveport, LA"
"Louisiana Couples😂😂 

HIM: I’ll Smack The Fuck Outta You.

HER: Do It Pussy https://t.co/nOw3o9mkR3",Thu Jan 03 21:23:28 +0000 2019,"Shreveport, LA"
@foreignbae_ U gone be my lil booty white girl?,Thu Jan 03 21:23:16 +0000 2019,"Shreveport, LA"
You say your emotionally unavailable,Thu Jan 03 21:22:24 +0000 2019,"Shreveport, LA"
I pay attention,Thu Jan 03 21:22:00 +0000 2019,"Shreveport, LA"
@foreignbae_ 🤣🤣🤣😂😂,Thu Jan 03 21:21:18 +0000 2019,"Shreveport, LA"
@foreignbae_ You not white.,Thu Jan 03 21:20:18 +0000 2019,"Shreveport, LA"
Thanks for All the continued support Shreveport/Bossier In 2018‼️ 2019 is gonna be Greater &amp; Bigger‼️ #bigbusiness… https://t.co/FROUGLNmNH,Thu Jan 03 21:19:52 +0000 2019,"Shreveport, LA"
"Me: *has a moment of confidence for the first time in a while*
Me: ""HEY YALL LOOK IM PRETTY""
Literally every friend… https://t.co/bWejlno0aD",Thu Jan 03 21:19:50 +0000 2019,"Shreveport, LA"
Transparency,Thu Jan 03 21:18:59 +0000 2019,"Shreveport, LA"
The truth will set you free. I need you to open up for me,Thu Jan 03 21:18:46 +0000 2019,"Shreveport, LA"
I’m finna be a wholeeee different type of LaShun come spring👀😌,Thu Jan 03 21:18:31 +0000 2019,"Shreveport, LA"
Da drugs are loud,Thu Jan 03 21:18:11 +0000 2019,"Shreveport, LA"
Don’t fake it!!!,Thu Jan 03 21:17:48 +0000 2019,"Shreveport, LA"
Let me go do something productive like smoke 😂,Thu Jan 03 21:17:32 +0000 2019,"Shreveport, LA"
"Only you , yea baby it’s only you",Thu Jan 03 21:17:09 +0000 2019,"Shreveport, LA"
Because her ass fat she bad 🙄🙄 nope,Thu Jan 03 21:15:52 +0000 2019,"Shreveport, LA"
@ClayMason22 @bc27__ thank you so much for the video omg!!! 😍,Thu Jan 03 21:13:28 +0000 2019,"Shreveport, LA"
I know she break hearts for a living,Thu Jan 03 21:13:09 +0000 2019,"Shreveport, LA"
These girls got exposed to lames early. So now they can’t understand how I’m coming,Thu Jan 03 21:12:42 +0000 2019,"Shreveport, LA"
lil uzi cute asf but ion wanna see him on the 3rd of everything damn,Thu Jan 03 21:12:15 +0000 2019,"Shreveport, LA"
I feel she gone understand me lol,Thu Jan 03 21:11:39 +0000 2019,"Shreveport, LA"
Lil booty white girl me please!!!,Thu Jan 03 21:11:27 +0000 2019,"Shreveport, LA"
I ain’t gotta be ya man i just want to support you,Thu Jan 03 21:10:51 +0000 2019,"Shreveport, LA"
Girls don’t niggas serious no mo,Thu Jan 03 21:10:15 +0000 2019,"Shreveport, LA"
How you try to get to know a person that’s so busy n they own world ?,Thu Jan 03 21:09:43 +0000 2019,"Shreveport, LA"
Mind ya business all 2019 is the key to success #tryit,Thu Jan 03 21:09:06 +0000 2019,"Shreveport, LA"
I been on my r&amp;b shit all week,Thu Jan 03 21:08:21 +0000 2019,"Shreveport, LA"
"This is just a simple thank you. Thank you to all my clients, customers, friends and family who support me from my… https://t.co/VcxjeEYNPm",Thu Jan 03 21:08:08 +0000 2019,"Shreveport, LA"
Let me get deeper,Thu Jan 03 21:07:58 +0000 2019,"Shreveport, LA"
"s/o @ClayMason22 for the video, thanks @Excision for the best set of my life, and ily @nadeeniedagenie for going ha… https://t.co/8RnX2ZJuEM",Thu Jan 03 21:07:35 +0000 2019,"Shreveport, LA"
I never give my number to strangers 😂😂,Thu Jan 03 21:07:14 +0000 2019,"Shreveport, LA"
"Interested in a job in Shreveport, LA? This could be a great fit: https://t.co/W7OhAMaz7y",Thu Jan 03 21:07:06 +0000 2019,"Shreveport, LA"
Let me go see you a work 😅🙃,Thu Jan 03 21:06:50 +0000 2019,"Shreveport, LA"
Ima take my time,Thu Jan 03 21:06:33 +0000 2019,"Shreveport, LA"
You not nice you rude,Thu Jan 03 21:04:55 +0000 2019,"Shreveport, LA"
@what_is_style https://t.co/uClLyTZ23v,Thu Jan 03 21:04:37 +0000 2019,"Shreveport, LA"
She deserves a nigga like me lol,Thu Jan 03 21:03:59 +0000 2019,"Shreveport, LA"
Downtown https://t.co/HsPjTF3E91,Thu Jan 03 21:03:26 +0000 2019,"Shreveport, LA"
She think I’m handsome ☺️,Thu Jan 03 21:03:24 +0000 2019,"Shreveport, LA"
Because he got a heart don’t mean he got heart https://t.co/VNxkoGDY0V,Thu Jan 03 21:02:59 +0000 2019,"Shreveport, LA"
@what_is_style 🙄,Thu Jan 03 21:01:57 +0000 2019,"Shreveport, LA"
She gone be tired,Thu Jan 03 21:01:36 +0000 2019,"Shreveport, LA"
I need a Netflix n chill night,Thu Jan 03 21:01:13 +0000 2019,"Shreveport, LA"
"I hear you talking bout we, oh you speak French now",Thu Jan 03 21:00:47 +0000 2019,"Shreveport, LA"
It’s so weird how obsessed y’all are with celebrities,Thu Jan 03 21:00:07 +0000 2019,"Shreveport, LA"
"Have you ever had a role like ""Receiver/Stocker""? What did you like most about that job?",Thu Jan 03 21:00:05 +0000 2019,"Shreveport, LA"
@foreignbae_ Lol,Thu Jan 03 20:59:50 +0000 2019,"Shreveport, LA"
@peedee1906 @PrepHoopsLA @OTBSports_ @prepstarsla Who’s after this one?,Thu Jan 03 20:57:35 +0000 2019,"Shreveport, LA"
@foreignbae_ Lol 😂 ain’t no sleep,Thu Jan 03 20:56:46 +0000 2019,"Shreveport, LA"
Quick weave bob #blondielocs #bob #quickweavebob #hbl #hairbylashon #thebeautybarshreveport @ The Beauty Bar Salon https://t.co/qx5HJq1mQY,Thu Jan 03 20:54:59 +0000 2019,"Shreveport, LA"
y’all lit https://t.co/XxlUO5PtOr,Thu Jan 03 20:53:38 +0000 2019,"Shreveport, LA"
"See our latest Shreveport, LA #Hospitality job opportunity and click the link in our bio to apply: Restaurant Manag… https://t.co/XRsfX8sQCV",Thu Jan 03 20:53:19 +0000 2019,"Shreveport, LA"
rs 😂😂😂😂 https://t.co/JPf10Xba9m,Thu Jan 03 20:50:08 +0000 2019,"Shreveport, LA"
"Don’t nobody gotta know, we can keep it on da low",Thu Jan 03 20:48:42 +0000 2019,"Shreveport, LA"
"Supes proud to be a #BLINK! 💖 #BLACKPINK #Kpop #YG #Coachella
 https://t.co/C2AAuCYCnP",Thu Jan 03 20:45:51 +0000 2019,"Shreveport, LA"
"bro you are a fucking legend for getting these, i love you https://t.co/Lbyhw0XL9n",Thu Jan 03 20:45:21 +0000 2019,"Shreveport, LA"
@AlexL_125 @freedom_moates @FoxNews @seanhannity #ReadItAgain?,Thu Jan 03 20:45:07 +0000 2019,"Shreveport, LA"
The difference that gives us freedom to live the abundant life! https://t.co/cCqFAKVMze,Thu Jan 03 20:44:04 +0000 2019,"Shreveport, LA"
nah you really be saying some DUMB SHIT https://t.co/u5qUTPF7EB,Thu Jan 03 20:43:11 +0000 2019,"Shreveport, LA"
"Don’t hate on my new bitches , cause you got you a nigga",Thu Jan 03 20:42:41 +0000 2019,"Shreveport, LA"
"Don't be shy. Score a job like ""Accounting Clerk"" at Kelly Services by asking for referrals. It's a great way to ge… https://t.co/S3qriinlNC",Thu Jan 03 20:42:06 +0000 2019,"Shreveport, LA"
Don’t forget your maintenance on your sew in. Yes. You still have to shampoo your hair. 😊 https://t.co/SIwZGwcvUf… https://t.co/EMvxHowDeO,Thu Jan 03 20:38:11 +0000 2019,"Shreveport, LA"
@450Cease Them niggas lame dab,Thu Jan 03 20:36:44 +0000 2019,"Shreveport, LA"
"Want to work at Kelly Services? We're hiring in Shreveport, LA! Click the link in our bio for details on this job a… https://t.co/0Zo6RdPxJh",Thu Jan 03 20:36:35 +0000 2019,"Shreveport, LA"
About to get that rn!! https://t.co/zF6CiQdzTy,Thu Jan 03 20:35:35 +0000 2019,"Shreveport, LA"
She fucked me n said jesus,Thu Jan 03 20:35:34 +0000 2019,"Shreveport, LA"
so apparently biscuits and gravy isn’t a thing in Louisiana and i’m quite upset,Thu Jan 03 20:35:01 +0000 2019,"Shreveport, LA"
Thanks to you all i do is think about you,Thu Jan 03 20:34:50 +0000 2019,"Shreveport, LA"
Let me chill lol,Thu Jan 03 20:34:17 +0000 2019,"Shreveport, LA"
Trying to look good for the kid 🤣😂,Thu Jan 03 20:34:05 +0000 2019,"Shreveport, LA"
She taking 4ever lol,Thu Jan 03 20:33:46 +0000 2019,"Shreveport, LA"
"🏡 At the start of a new year, we tend to think ahead to the changes we can make to our homes. Top interiors trends… https://t.co/2kd9ZQf8Ot",Thu Jan 03 20:33:26 +0000 2019,"Shreveport, LA"
I’m lowkey hungry,Thu Jan 03 20:33:19 +0000 2019,"Shreveport, LA"
I thought this was @crookedm23  I was finna say yup it is time for everybody to get thick except me 🤦🏿‍♀️😂 https://t.co/DTDj01tfKE,Thu Jan 03 20:29:14 +0000 2019,"Shreveport, LA"
"@SUPERZOMGBBQ Did you have a Fallen Out with @SupercardEdward , over the last #TRTG ? #TeamDiscarded https://t.co/xHYjN8L9R8",Thu Jan 03 20:26:07 +0000 2019,"Shreveport, LA"
@Bulldog2026 @TimBrando @darrenrovell @pac12 Fair enough. Sometimes it’s better to be unintentionally funny.,Thu Jan 03 20:25:36 +0000 2019,"Shreveport, LA"
@floynerrica boring af,Thu Jan 03 20:23:43 +0000 2019,"Shreveport, LA"
"I just want you , i don’t care if I break my own heart .",Thu Jan 03 20:23:35 +0000 2019,"Shreveport, LA"
@FunkoPopHunters GOT 'EM,Thu Jan 03 20:23:34 +0000 2019,"Shreveport, LA"
@_ShaylaaaB Definitely not🙄,Thu Jan 03 20:22:36 +0000 2019,"Shreveport, LA"
I’m with my other nigga tryinna creep like TLC,Thu Jan 03 20:22:32 +0000 2019,"Shreveport, LA"
@SportsCenter @AlabamaFTBL Of course he is,Thu Jan 03 20:21:32 +0000 2019,"Shreveport, LA"
Arabs are problematic there i said it,Thu Jan 03 20:20:59 +0000 2019,"Shreveport, LA"
"Forever go get shit off my chest , Forever day wtf I wanna say ain’t nobody go stop me , fuck You.",Thu Jan 03 20:20:53 +0000 2019,"Shreveport, LA"
this the mf one ❗️ https://t.co/GTIg8mswjO,Thu Jan 03 20:19:14 +0000 2019,"Shreveport, LA"
@luckdawg07 and @gymmom24 watched Dr Pimple Popper ONE TIME and now her ads are all over my social media..... HELP,Thu Jan 03 20:18:45 +0000 2019,"Shreveport, LA"
"Tom Holland is the most accurate Spider-Man, therefore he is the best. https://t.co/fWyALXbdoT",Thu Jan 03 20:18:42 +0000 2019,"Shreveport, LA"
"See our latest Shreveport, LA Manufacturing/ Production/ Operations job and click the link in our bio to apply: Mai… https://t.co/J3a6w9Sg1s",Thu Jan 03 20:17:23 +0000 2019,"Shreveport, LA"
right niggas ain't even know what buddy meant 😭😭😭 https://t.co/T9KeLXge2I,Thu Jan 03 20:16:21 +0000 2019,"Shreveport, LA"
"https://t.co/RnbmeLXl3f

Doubt it...

#TrumpetRevelation",Thu Jan 03 20:15:07 +0000 2019,"Shreveport, LA"
This job might be a great fit for you: Sr. Associate Sales - https://t.co/a0Fo6nUO1i,Thu Jan 03 20:14:05 +0000 2019,"Shreveport, LA"
You acting like you my man knowing you just a trick,Thu Jan 03 20:13:49 +0000 2019,"Shreveport, LA"
"https://t.co/FSH9d8nayT

notice the word language (witch)
spell cast...
*gospell
*gospel",Thu Jan 03 20:13:48 +0000 2019,"Shreveport, LA"
This rain really blowing mine,Thu Jan 03 20:12:58 +0000 2019,"Shreveport, LA"
Lol it’s so hard for me not to feel some typa way no mo,Thu Jan 03 20:10:44 +0000 2019,"Shreveport, LA"
"https://t.co/Y02IZqX850

Tough Crowd. ....",Thu Jan 03 20:09:13 +0000 2019,"Shreveport, LA"
"I trust you TT
I was just joking yesterday 

Like it matters, I'd still fall for your lies, even if I knew the truth https://t.co/DiUsGLUCxp",Thu Jan 03 20:08:28 +0000 2019,"Shreveport, LA"
like did y’all know you can rent out luxury tipi’s in the california woodlands for only $130 a night?? 😩,Thu Jan 03 20:08:16 +0000 2019,"Shreveport, LA"
@D_J_Watt @Fresh_Logic Ha!,Thu Jan 03 20:06:17 +0000 2019,"Shreveport, LA"
my favorite hobby is checking out airbnb’s in other cities now,Thu Jan 03 20:05:09 +0000 2019,"Shreveport, LA"
What y’all eating today,Thu Jan 03 20:04:06 +0000 2019,"Shreveport, LA"
Last week we was eating peanut butter jelly then I hit a lick,Thu Jan 03 20:02:10 +0000 2019,"Shreveport, LA"
@cerenayante do it you’ll feel better,Thu Jan 03 20:00:36 +0000 2019,"Shreveport, LA"
Pull up late just to ride that face 😌,Thu Jan 03 20:00:20 +0000 2019,"Shreveport, LA"
"Wait a minute this is too deep, I gotta change the station 🎶",Thu Jan 03 19:59:43 +0000 2019,"Shreveport, LA"
‼️‼️‼️ https://t.co/fhydc9dGLF,Thu Jan 03 19:59:04 +0000 2019,"Shreveport, LA"
@johnbcrist 😉 https://t.co/onbTNkECWZ,Thu Jan 03 19:58:16 +0000 2019,"Shreveport, LA"
21 21 21 🤪 https://t.co/Zhy0dnQHdR,Thu Jan 03 19:57:58 +0000 2019,"Shreveport, LA"
Shit can get ratchet 😘,Thu Jan 03 19:57:04 +0000 2019,"Shreveport, LA"
@__eaan 😭🔥,Thu Jan 03 19:56:39 +0000 2019,"Shreveport, LA"
very debatable when you’re moshing to house https://t.co/CCmCTzZu0I,Thu Jan 03 19:55:40 +0000 2019,"Shreveport, LA"
HE’S COMING LADIES &amp; GENTLEMEN 😭😭😭 https://t.co/G9GO4nbziK,Thu Jan 03 19:54:47 +0000 2019,"Shreveport, LA"
"I'm just trying to help you understand , so you won't become men hating lesbians , because that's definitely where… https://t.co/g2qeJLMtt6",Thu Jan 03 19:53:37 +0000 2019,"Shreveport, LA"
"Jay Z... well Yeah 

But Puffy?",Thu Jan 03 19:52:36 +0000 2019,"Shreveport, LA"
why i love @nenocenturion part 384728472 https://t.co/PnXxrgyyUo,Thu Jan 03 19:50:52 +0000 2019,"Shreveport, LA"
@foodhossai thank you!!!,Thu Jan 03 19:50:07 +0000 2019,"Shreveport, LA"
What about Kanye? Ever saw him with Black Girl?,Thu Jan 03 19:49:48 +0000 2019,"Shreveport, LA"
*nigga https://t.co/rr0qS9pYcQ,Thu Jan 03 19:49:06 +0000 2019,"Shreveport, LA"
"Has Chris Brown Replaced Kauruche? Was his baby mama black?

Ok.... So You know I'm telling the truth",Thu Jan 03 19:48:54 +0000 2019,"Shreveport, LA"
Ari been shaking her ass on the gram. Bitches gone shake they ass regardless cause we CAN. You niggas annoying alwa… https://t.co/Ui2X3ZA0QM,Thu Jan 03 19:47:47 +0000 2019,"Shreveport, LA"
Say what https://t.co/tQVMzsZMhX,Thu Jan 03 19:47:03 +0000 2019,"Shreveport, LA"
😕,Thu Jan 03 19:46:02 +0000 2019,"Shreveport, LA"
@LeftimusMaximus Standard Louisiana taking forever. When you expect nothing you can’t be let down.,Thu Jan 03 19:46:01 +0000 2019,"Shreveport, LA"
I love to hear that pussy fart like yeah bitch go..,Thu Jan 03 19:45:39 +0000 2019,"Shreveport, LA"
i hate hate hate being sick,Thu Jan 03 19:45:33 +0000 2019,"Shreveport, LA"
"https://t.co/Qq03H3tK3c

one more time...",Thu Jan 03 19:42:42 +0000 2019,"Shreveport, LA"
#flatearth https://t.co/tsPJTY43fu,Thu Jan 03 19:42:34 +0000 2019,"Shreveport, LA"
Dear Ms. Louisiana I’m tired of this rain and cold combination. Can we just have one or another,Thu Jan 03 19:39:24 +0000 2019,"Shreveport, LA"
@kristenjenay I’m such a fan of y’all. I love it,Thu Jan 03 19:38:46 +0000 2019,"Shreveport, LA"
@Bulldog2026 @TimBrando @darrenrovell @pac12 Parity?,Thu Jan 03 19:36:11 +0000 2019,"Shreveport, LA"
@itsKneekaa 😂😂😂😂😂😂😂😂,Thu Jan 03 19:35:59 +0000 2019,"Shreveport, LA"
"Just gotta suck it up people..

Being Bitchy won't get you anywhere",Thu Jan 03 19:33:36 +0000 2019,"Shreveport, LA"
@Coach_Leach @CoachBenPalmer,Thu Jan 03 19:33:27 +0000 2019,"Shreveport, LA"
"My Cousins are 9 or 10ish

They still have  problems because all tthe Cute Black Guys would rather date foreign exo… https://t.co/2J96se8JMG",Thu Jan 03 19:32:02 +0000 2019,"Shreveport, LA"
Ofc. https://t.co/ldzmWnW0Xy,Thu Jan 03 19:31:13 +0000 2019,"Shreveport, LA"
"When the D'usse hit my system 😂😂😂😂😂  #HASKETTBOICLOWNING @ Shreveport, Louisiana https://t.co/kB1RJeGnU7",Thu Jan 03 19:30:54 +0000 2019,"Shreveport, LA"
@foreignbae_ Send me a pic,Thu Jan 03 19:30:06 +0000 2019,"Shreveport, LA"
I’m waiting,Thu Jan 03 19:29:26 +0000 2019,"Shreveport, LA"
"I feel like if you lie to me , you scary af🤷🏾‍♀️🤷🏾‍♀️🤷🏾‍♀️ you scared of how imma react to the truth ain’t it 🤔",Thu Jan 03 19:29:04 +0000 2019,"Shreveport, LA"
Aye chill out before you hurt someone’s feelings with this scripture https://t.co/EY8lEfganl,Thu Jan 03 19:28:42 +0000 2019,"Shreveport, LA"
Can’t relate https://t.co/2IUfL5v8GL,Thu Jan 03 19:27:35 +0000 2019,"Shreveport, LA"
I got high hopes,Thu Jan 03 19:27:24 +0000 2019,"Shreveport, LA"
I think imma just stay at my daddy/sister house for Mardi Gras,Thu Jan 03 19:27:00 +0000 2019,"Shreveport, LA"
"Like I said last Week

Feminist always end up where they need to be...

With Mr Nice Guy",Thu Jan 03 19:26:48 +0000 2019,"Shreveport, LA"
Still wanna see u get pretty,Thu Jan 03 19:25:52 +0000 2019,"Shreveport, LA"
I bet you is lol when do you sleep,Thu Jan 03 19:25:29 +0000 2019,"Shreveport, LA"
Make up!,Thu Jan 03 19:24:44 +0000 2019,"Shreveport, LA"
People who eat mushrooms were raised by wolves.,Thu Jan 03 19:24:34 +0000 2019,"Shreveport, LA"
@xPrecious_Redd @__nomofreerandy @zaaarriaahhh I https://t.co/qjlnJoBoJa,Thu Jan 03 19:24:19 +0000 2019,"Shreveport, LA"
A bih wit good manners 😍,Thu Jan 03 19:24:15 +0000 2019,"Shreveport, LA"
I bet he didn’t do it to deserve this https://t.co/9Nq9ZMKJ5u,Thu Jan 03 19:24:02 +0000 2019,"Shreveport, LA"
I’m about to sleep all day with no regrets ☺️,Thu Jan 03 19:23:54 +0000 2019,"Shreveport, LA"
She call me daddyyyyyy,Thu Jan 03 19:23:25 +0000 2019,"Shreveport, LA"
Funniest shit I have this year https://t.co/YjC2YG2f26,Thu Jan 03 19:23:24 +0000 2019,"Shreveport, LA"
Fun Fact: Meredith was featured in my first ever @KappaDeltaHQ Angelos that I received as an undergrad. It was insp… https://t.co/VXGuAhfBiJ,Thu Jan 03 19:23:00 +0000 2019,"Shreveport, LA"
"I'm just trying to help y'all, because my FB complain all the time..

some Stuff is common sense....No dude is real… https://t.co/PNmcEq42bv",Thu Jan 03 19:22:46 +0000 2019,"Shreveport, LA"
I’m 6’3 i want to be 6’6🤷🏾‍♂️,Thu Jan 03 19:21:47 +0000 2019,"Shreveport, LA"
If i can’t have ya mind. I can’t have ya heart,Thu Jan 03 19:20:46 +0000 2019,"Shreveport, LA"
@Gab_alexxis Guess you’re right but I was thinking final two and Aaron was the guy,Thu Jan 03 19:20:41 +0000 2019,"Shreveport, LA"
"Maybe some of you black girls need to look out side of your race, maybe you will find what you are looking for in a… https://t.co/tNNGjT9FxA",Thu Jan 03 19:20:26 +0000 2019,"Shreveport, LA"
"Nancy Pelosi took back the house.
Congrats @SpeakerPelosi",Thu Jan 03 19:19:57 +0000 2019,"Shreveport, LA"
I want to do photo shoots with my boyfriend 🤧,Thu Jan 03 19:19:50 +0000 2019,"Shreveport, LA"
"Ya mind,heart,vibes 😉",Thu Jan 03 19:19:41 +0000 2019,"Shreveport, LA"
You know what i want,Thu Jan 03 19:17:23 +0000 2019,"Shreveport, LA"
Puff puff pass,Thu Jan 03 19:17:14 +0000 2019,"Shreveport, LA"
"All you see is average looking doctors with Hot Wives..

Why , Because if you're hotter than the rest of the Family… https://t.co/pPOAhgiKyV",Thu Jan 03 19:17:01 +0000 2019,"Shreveport, LA"
@foreignbae_ 😂😂🤣🤣🤣swv,Thu Jan 03 19:16:49 +0000 2019,"Shreveport, LA"
@foreignbae_ On god 😂😂😂🤣🤣🤣,Thu Jan 03 19:15:47 +0000 2019,"Shreveport, LA"
@peedee1906 @PrepHoopsLA @OTBSports_ @prepstarsla Ole Herman filling up the cup huh?!,Thu Jan 03 19:15:36 +0000 2019,"Shreveport, LA"
"One thing I respect about white girls is they will never compete for a spot, nor will they be in a place that makes… https://t.co/eSN4VBmP9Y",Thu Jan 03 19:15:27 +0000 2019,"Shreveport, LA"
@Gab_alexxis https://t.co/ckSRmrSiba,Thu Jan 03 19:15:25 +0000 2019,"Shreveport, LA"
"GTFO, Tim Tebow. https://t.co/UX06LlPZob",Thu Jan 03 19:15:15 +0000 2019,"Shreveport, LA"
I’m the one can change her heart,Thu Jan 03 19:14:27 +0000 2019,"Shreveport, LA"
